_id,Date,Country,Product,Population,Dose,NumberVaccinated,PercentCoverage,CumulativeNumberVaccinated,CumulativePercentCoverage,AgeBand
313,20201230,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,7661,,112796,,All vaccinations
314,20201230,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,23,,31,,All vaccinations
315,20201230,S92000003,Total,,Dose 1,7724,,113135,,All vaccinations
316,20201230,S92000003,Total,4439078,Dose 1,7721,0.173932514815013,113078,2.54733077454372,18 years and over
317,20201230,S92000003,Total,2875396,Dose 1,5861,0.203832793813443,80989,2.81662073676113,40 years and over
318,20201230,S92000003,Total,4549217,Dose 1,7723,0.169765478322973,113131,2.4868235566692,16 years and over
319,20201230,S92000003,Total,,Dose 2,23,,31,,All vaccinations
320,20201230,S92000003,Total,4439078,Dose 2,23,0.00051812561076872,31,0.00069834321451436,18 years and over
321,20201230,S92000003,Total,2875396,Dose 2,21,0.00073033418701285,24,0.0008346676423004,40 years and over
322,20201230,S92000003,Total,4549217,Dose 2,23,0.00050558150996094,31,0.00068143594820823,16 years and over
323,20201231,S92000003,AstraZeneca (Vaxzevria),,Dose 1,11,,350,,All vaccinations
324,20201231,S92000003,AstraZeneca (Vaxzevria),,Dose 2,0,,0,,All vaccinations
325,20201231,S92000003,Moderna (Spikevax),,Dose 1,0,,0,,All vaccinations
326,20201231,S92000003,Moderna (Spikevax),,Dose 2,0,,0,,All vaccinations
327,20201231,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,4217,,117013,,All vaccinations
328,20201231,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,11,,42,,All vaccinations
329,20201231,S92000003,Total,,Dose 1,4228,,117363,,All vaccinations
330,20201231,S92000003,Total,4439078,Dose 1,4223,0.0951323675772311,117301,2.64246314212095,18 years and over
331,20201231,S92000003,Total,2875396,Dose 1,3252,0.113097465531704,84241,2.92971820229283,40 years and over
332,20201231,S92000003,Total,4549217,Dose 1,4228,0.0929390706136902,117359,2.57976262728289,16 years and over
333,20201231,S92000003,Total,,Dose 2,11,,42,,All vaccinations
334,20201231,S92000003,Total,4439078,Dose 2,11,0.00024779920515025,42,0.00094614241966462,18 years and over
335,20201231,S92000003,Total,2875396,Dose 2,11,0.00038255600272101,35,0.00121722364502142,40 years and over
336,20201231,S92000003,Total,4549217,Dose 2,11,0.00024179985259001,42,0.00092323580079824,16 years and over
337,20210101,S92000003,AstraZeneca (Vaxzevria),,Dose 1,14,,364,,All vaccinations
338,20210101,S92000003,AstraZeneca (Vaxzevria),,Dose 2,0,,0,,All vaccinations
339,20210101,S92000003,Moderna (Spikevax),,Dose 1,0,,0,,All vaccinations
340,20210101,S92000003,Moderna (Spikevax),,Dose 2,0,,0,,All vaccinations
341,20210101,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,29,,117042,,All vaccinations
342,20210101,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,0,,42,,All vaccinations
343,20210101,S92000003,Total,,Dose 1,43,,117406,,All vaccinations
344,20210101,S92000003,Total,4439078,Dose 1,43,0.00096866962013282,117344,2.64343181174109,18 years and over
345,20210101,S92000003,Total,2875396,Dose 1,26,0.00090422327915876,84267,2.93062242557199,40 years and over
346,20210101,S92000003,Total,4549217,Dose 1,43,0.00094521760557915,117402,2.58070784488847,16 years and over
347,20210101,S92000003,Total,,Dose 2,0,,42,,All vaccinations
348,20210101,S92000003,Total,4439078,Dose 2,0,0,42,0.00094614241966462,18 years and over
349,20210101,S92000003,Total,2875396,Dose 2,0,0,35,0.00121722364502142,40 years and over
350,20210101,S92000003,Total,4549217,Dose 2,0,0,42,0.00092323580079824,16 years and over
351,20210102,S92000003,AstraZeneca (Vaxzevria),,Dose 1,7,,371,,All vaccinations
352,20210102,S92000003,AstraZeneca (Vaxzevria),,Dose 2,0,,0,,All vaccinations
353,20210102,S92000003,Moderna (Spikevax),,Dose 1,0,,0,,All vaccinations
354,20210102,S92000003,Moderna (Spikevax),,Dose 2,0,,0,,All vaccinations
355,20210102,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,5,,117047,,All vaccinations
356,20210102,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,10,,52,,All vaccinations
357,20210102,S92000003,Total,,Dose 1,12,,117418,,All vaccinations
358,20210102,S92000003,Total,4439078,Dose 1,12,0.00027032640561846,117356,2.64370213814671,18 years and over
359,20210102,S92000003,Total,2875396,Dose 1,9,0.00031300036586265,84276,2.93093542593785,40 years and over
360,20210102,S92000003,Total,4549217,Dose 1,12,0.00026378165737092,117414,2.58097162654584,16 years and over
361,20210102,S92000003,Total,,Dose 2,10,,52,,All vaccinations
362,20210102,S92000003,Total,4439078,Dose 2,10,0.00022527200468205,52,0.00117141442434668,18 years and over
363,20210102,S92000003,Total,2875396,Dose 2,9,0.00031300036586265,44,0.00153022401088407,40 years and over
364,20210102,S92000003,Total,4549217,Dose 2,10,0.0002198180478091,52,0.00114305384860735,16 years and over
365,20210103,S92000003,AstraZeneca (Vaxzevria),,Dose 1,5,,376,,All vaccinations
366,20210103,S92000003,AstraZeneca (Vaxzevria),,Dose 2,0,,0,,All vaccinations
367,20210103,S92000003,Moderna (Spikevax),,Dose 1,0,,0,,All vaccinations
368,20210103,S92000003,Moderna (Spikevax),,Dose 2,0,,0,,All vaccinations
369,20210103,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,346,,117393,,All vaccinations
370,20210103,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,1,,53,,All vaccinations
371,20210103,S92000003,Total,,Dose 1,351,,117769,,All vaccinations
372,20210103,S92000003,Total,4439078,Dose 1,351,0.00790704736434007,117707,2.65160918551105,18 years and over
373,20210103,S92000003,Total,2875396,Dose 1,320,0.0111289018973387,84596,2.94206432783519,40 years and over
374,20210103,S92000003,Total,4549217,Dose 1,351,0.00771561347809964,117765,2.58868724002394,16 years and over
375,20210103,S92000003,Total,,Dose 2,1,,53,,All vaccinations
376,20210103,S92000003,Total,4439078,Dose 2,1,0.0000225272004682053,53,0.00119394162481488,18 years and over
377,20210103,S92000003,Total,2875396,Dose 2,0,0,44,0.00153022401088407,40 years and over
378,20210103,S92000003,Total,4549217,Dose 2,1,0.0000219818047809106,53,0.00116503565338826,16 years and over
379,20210104,S92000003,AstraZeneca (Vaxzevria),,Dose 1,367,,743,,All vaccinations
380,20210104,S92000003,AstraZeneca (Vaxzevria),,Dose 2,0,,0,,All vaccinations
381,20210104,S92000003,Moderna (Spikevax),,Dose 1,0,,0,,All vaccinations
382,20210104,S92000003,Moderna (Spikevax),,Dose 2,0,,0,,All vaccinations
383,20210104,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,1253,,118646,,All vaccinations
384,20210104,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,9,,62,,All vaccinations
385,20210104,S92000003,Total,,Dose 1,1620,,119389,,All vaccinations
386,20210104,S92000003,Total,4439078,Dose 1,1620,0.0364940647584926,119327,2.68810325026954,18 years and over
387,20210104,S92000003,Total,2875396,Dose 1,1423,0.0494888356247279,86019,2.99155316345992,40 years and over
388,20210104,S92000003,Total,4549217,Dose 1,1620,0.0356105237450753,119385,2.62429776376902,16 years and over
389,20210104,S92000003,Total,,Dose 2,9,,62,,All vaccinations
390,20210104,S92000003,Total,4439078,Dose 2,9,0.00020274480421384,62,0.00139668642902873,18 years and over
391,20210104,S92000003,Total,2875396,Dose 2,5,0.00017388909214591,49,0.00170411310302998,40 years and over
392,20210104,S92000003,Total,4549217,Dose 2,9,0.00019783624302819,62,0.00136287189641646,16 years and over
393,20210105,S92000003,AstraZeneca (Vaxzevria),,Dose 1,45,,788,,All vaccinations
394,20210105,S92000003,AstraZeneca (Vaxzevria),,Dose 2,1,,1,,All vaccinations
395,20210105,S92000003,Moderna (Spikevax),,Dose 1,0,,0,,All vaccinations
396,20210105,S92000003,Moderna (Spikevax),,Dose 2,0,,0,,All vaccinations
397,20210105,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,8598,,127244,,All vaccinations
398,20210105,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,931,,993,,All vaccinations
399,20210105,S92000003,Total,,Dose 1,8643,,128032,,All vaccinations
400,20210105,S92000003,Total,4439078,Dose 1,8642,0.194680066446231,127969,2.88278331671577,18 years and over
401,20210105,S92000003,Total,2875396,Dose 1,6138,0.213466249518327,92157,3.20501941297825,40 years and over
402,20210105,S92000003,Total,4549217,Dose 1,8643,0.189988738721411,128028,2.81428650249043,16 years and over
403,20210105,S92000003,Total,,Dose 2,932,,994,,All vaccinations
404,20210105,S92000003,Total,4439078,Dose 2,932,0.0209953508363674,994,0.0223920372653961,18 years and over
405,20210105,S92000003,Total,2875396,Dose 2,673,0.0234054718028404,722,0.0251095849058704,40 years and over
406,20210105,S92000003,Total,4549217,Dose 2,932,0.0204870420558087,994,0.0218499139522252,16 years and over
407,20210106,S92000003,AstraZeneca (Vaxzevria),,Dose 1,304,,1092,,All vaccinations
408,20210106,S92000003,AstraZeneca (Vaxzevria),,Dose 2,0,,1,,All vaccinations
409,20210106,S92000003,Moderna (Spikevax),,Dose 1,0,,0,,All vaccinations
410,20210106,S92000003,Moderna (Spikevax),,Dose 2,0,,0,,All vaccinations
411,20210106,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,9659,,136903,,All vaccinations
412,20210106,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,1032,,2025,,All vaccinations
413,20210106,S92000003,Total,,Dose 1,9963,,137995,,All vaccinations
414,20210106,S92000003,Total,4439078,Dose 1,9956,0.224280807861452,137925,3.10706412457722,18 years and over
415,20210106,S92000003,Total,2875396,Dose 1,7344,0.255408298543922,99501,3.46042771152217,40 years and over
416,20210106,S92000003,Total,4549217,Dose 1,9962,0.218982739227432,137990,3.03326924171786,16 years and over
417,20210106,S92000003,Total,,Dose 2,1032,,2026,,All vaccinations
418,20210106,S92000003,Total,4439078,Dose 2,1032,0.0232480708831879,2026,0.045640108148584,18 years and over
419,20210106,S92000003,Total,2875396,Dose 2,756,0.0262920307324626,1478,0.0514016156383329,40 years and over
420,20210106,S92000003,Total,4549217,Dose 2,1032,0.0226852225338998,2026,0.044535136486125,16 years and over
421,20210107,S92000003,AstraZeneca (Vaxzevria),,Dose 1,1002,,2094,,All vaccinations
422,20210107,S92000003,AstraZeneca (Vaxzevria),,Dose 2,1,,2,,All vaccinations
423,20210107,S92000003,Moderna (Spikevax),,Dose 1,0,,0,,All vaccinations
424,20210107,S92000003,Moderna (Spikevax),,Dose 2,0,,0,,All vaccinations
425,20210107,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,9961,,146864,,All vaccinations
426,20210107,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,331,,2356,,All vaccinations
427,20210107,S92000003,Total,,Dose 1,10963,,148958,,All vaccinations
428,20210107,S92000003,Total,4439078,Dose 1,10953,0.246740426728253,148878,3.35380455130547,18 years and over
429,20210107,S92000003,Total,2875396,Dose 1,8250,0.286917002040762,107751,3.74734471356293,40 years and over
430,20210107,S92000003,Total,4549217,Dose 1,10963,0.240986525813123,148953,3.27425576753098,16 years and over
431,20210107,S92000003,Total,,Dose 2,332,,2358,,All vaccinations
432,20210107,S92000003,Total,4439078,Dose 2,332,0.00747903055544417,2358,0.0531191387040282,18 years and over
433,20210107,S92000003,Total,2875396,Dose 2,234,0.0081380095124289,1712,0.0595396251507619,40 years and over
434,20210107,S92000003,Total,4549217,Dose 2,332,0.00729795918726234,2358,0.0518330956733873,16 years and over
435,20210108,S92000003,AstraZeneca (Vaxzevria),,Dose 1,1212,,3306,,All vaccinations
436,20210108,S92000003,AstraZeneca (Vaxzevria),,Dose 2,1,,3,,All vaccinations
437,20210108,S92000003,Moderna (Spikevax),,Dose 1,0,,0,,All vaccinations
438,20210108,S92000003,Moderna (Spikevax),,Dose 2,0,,0,,All vaccinations
439,20210108,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,10336,,157200,,All vaccinations
440,20210108,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,394,,2750,,All vaccinations
441,20210108,S92000003,Total,,Dose 1,11548,,160506,,All vaccinations
442,20210108,S92000003,Total,4439078,Dose 1,11530,0.259738621398407,160408,3.61354317270388,18 years and over
443,20210108,S92000003,Total,2875396,Dose 1,8589,0.298706682488256,116340,4.04605139605119,40 years and over
444,20210108,S92000003,Total,4549217,Dose 1,11547,0.253823899805175,160500,3.52807966733616,16 years and over
445,20210108,S92000003,Total,,Dose 2,395,,2753,,All vaccinations
446,20210108,S92000003,Total,4439078,Dose 2,395,0.00889824418494111,2753,0.0620173828889693,18 years and over
447,20210108,S92000003,Total,2875396,Dose 2,269,0.00935523315745031,1981,0.0688948583082122,40 years and over
448,20210108,S92000003,Total,4549217,Dose 2,395,0.00868281288845971,2753,0.060515908561847,16 years and over
449,20210109,S92000003,AstraZeneca (Vaxzevria),,Dose 1,1562,,4868,,All vaccinations
450,20210109,S92000003,AstraZeneca (Vaxzevria),,Dose 2,0,,3,,All vaccinations
451,20210109,S92000003,Moderna (Spikevax),,Dose 1,0,,0,,All vaccinations
452,20210109,S92000003,Moderna (Spikevax),,Dose 2,0,,0,,All vaccinations
453,20210109,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,5020,,162220,,All vaccinations
454,20210109,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,233,,2983,,All vaccinations
455,20210109,S92000003,Total,,Dose 1,6582,,167088,,All vaccinations
456,20210109,S92000003,Total,4439078,Dose 1,6577,0.148161397479386,166985,3.76170457018327,18 years and over
457,20210109,S92000003,Total,2875396,Dose 1,4844,0.168463752470964,121184,4.21451514852215,40 years and over
458,20210109,S92000003,Total,4549217,Dose 1,6582,0.144684239067954,167082,3.67276390640411,16 years and over
459,20210109,S92000003,Total,,Dose 2,233,,2986,,All vaccinations
460,20210109,S92000003,Total,4439078,Dose 2,233,0.00524883770909184,2986,0.0672662205980611,18 years and over
461,20210109,S92000003,Total,2875396,Dose 2,144,0.0050080058538024,2125,0.0739028641620146,40 years and over
462,20210109,S92000003,Total,4549217,Dose 2,233,0.00512176051395218,2986,0.0656376690757992,16 years and over
463,20210110,S92000003,AstraZeneca (Vaxzevria),,Dose 1,304,,5172,,All vaccinations
464,20210110,S92000003,AstraZeneca (Vaxzevria),,Dose 2,0,,3,,All vaccinations
465,20210110,S92000003,Moderna (Spikevax),,Dose 1,0,,0,,All vaccinations
466,20210110,S92000003,Moderna (Spikevax),,Dose 2,0,,0,,All vaccinations
467,20210110,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,2538,,164758,,All vaccinations
468,20210110,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,9,,2992,,All vaccinations
469,20210110,S92000003,Total,,Dose 1,2842,,169930,,All vaccinations
470,20210110,S92000003,Total,4439078,Dose 1,2839,0.063954722129235,169824,3.8256592923125,18 years and over
471,20210110,S92000003,Total,2875396,Dose 1,2011,0.0699381928610877,123195,4.28445334138324,40 years and over
472,20210110,S92000003,Total,4549217,Dose 1,2842,0.0624722891873481,169924,3.73523619559146,16 years and over
473,20210110,S92000003,Total,,Dose 2,9,,2995,,All vaccinations
474,20210110,S92000003,Total,4439078,Dose 2,9,0.00020274480421384,2995,0.067468965402275,18 years and over
475,20210110,S92000003,Total,2875396,Dose 2,4,0.00013911127371673,2129,0.0740419754357313,40 years and over
476,20210110,S92000003,Total,4549217,Dose 2,9,0.00019783624302819,2995,0.0658355053188274,16 years and over
477,20210111,S92000003,AstraZeneca (Vaxzevria),,Dose 1,3522,,8694,,All vaccinations
478,20210111,S92000003,AstraZeneca (Vaxzevria),,Dose 2,0,,3,,All vaccinations
479,20210111,S92000003,Moderna (Spikevax),,Dose 1,0,,0,,All vaccinations
480,20210111,S92000003,Moderna (Spikevax),,Dose 2,0,,0,,All vaccinations
481,20210111,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,8519,,173277,,All vaccinations
482,20210111,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,147,,3139,,All vaccinations
483,20210111,S92000003,Total,,Dose 1,12041,,181971,,All vaccinations
484,20210111,S92000003,Total,4439078,Dose 1,12029,0.270979694432042,181853,4.09663898674455,18 years and over
485,20210111,S92000003,Total,2875396,Dose 1,9232,0.32106881973822,132427,4.60552216112146,40 years and over
486,20210111,S92000003,Total,4549217,Dose 1,12041,0.264682911366945,181965,3.99991910695841,16 years and over
487,20210111,S92000003,Total,,Dose 2,147,,3142,,All vaccinations
488,20210111,S92000003,Total,4439078,Dose 2,147,0.00331149846882618,3142,0.0707804638711012,18 years and over
489,20210111,S92000003,Total,2875396,Dose 2,104,0.00361689311663507,2233,0.0776588685523664,40 years and over
490,20210111,S92000003,Total,4549217,Dose 2,147,0.00323132530279387,3142,0.0690668306216213,16 years and over
491,20210112,S92000003,AstraZeneca (Vaxzevria),,Dose 1,4919,,13613,,All vaccinations
492,20210112,S92000003,AstraZeneca (Vaxzevria),,Dose 2,2,,5,,All vaccinations
493,20210112,S92000003,Moderna (Spikevax),,Dose 1,0,,0,,All vaccinations
494,20210112,S92000003,Moderna (Spikevax),,Dose 2,0,,0,,All vaccinations
495,20210112,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,11555,,184832,,All vaccinations
496,20210112,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,180,,3319,,All vaccinations
497,20210112,S92000003,Total,,Dose 1,16474,,198445,,All vaccinations
498,20210112,S92000003,Total,4439078,Dose 1,16463,0.370865301308064,198316,4.46750428805261,18 years and over
499,20210112,S92000003,Total,2875396,Dose 1,12811,0.445538631896268,145238,5.05106079301773,40 years and over
500,20210112,S92000003,Total,4549217,Dose 1,16473,0.362106270155941,198438,4.36202537711435,16 years and over
501,20210112,S92000003,Total,,Dose 2,182,,3324,,All vaccinations
502,20210112,S92000003,Total,4439078,Dose 2,182,0.00409995048521337,3324,0.0748804143563145,18 years and over
503,20210112,S92000003,Total,2875396,Dose 2,139,0.00483411676165648,2372,0.0824929853140228,40 years and over
504,20210112,S92000003,Total,4549217,Dose 2,182,0.00400068847012574,3324,0.073067519091747,16 years and over
505,20210113,S92000003,AstraZeneca (Vaxzevria),,Dose 1,5930,,19543,,All vaccinations
506,20210113,S92000003,AstraZeneca (Vaxzevria),,Dose 2,0,,5,,All vaccinations
507,20210113,S92000003,Moderna (Spikevax),,Dose 1,0,,0,,All vaccinations
508,20210113,S92000003,Moderna (Spikevax),,Dose 2,0,,0,,All vaccinations
509,20210113,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,11470,,196302,,All vaccinations
510,20210113,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,258,,3577,,All vaccinations
511,20210113,S92000003,Total,,Dose 1,17400,,215845,,All vaccinations
512,20210113,S92000003,Total,4439078,Dose 1,17386,0.391657907340218,215702,4.85916219539283,18 years and over
513,20210113,S92000003,Total,2875396,Dose 1,13925,0.484281121626378,159163,5.53534191464411,40 years and over
514,20210113,S92000003,Total,4549217,Dose 1,17400,0.382483403187845,215838,4.74450878030219,16 years and over
515,20210113,S92000003,Total,,Dose 2,258,,3582,,All vaccinations
516,20210113,S92000003,Total,4439078,Dose 2,258,0.00581201772079698,3582,0.0806924320771115,18 years and over
517,20210113,S92000003,Total,2875396,Dose 2,197,0.00685123023054911,2569,0.089344215544572,40 years and over
518,20210113,S92000003,Total,4549217,Dose 2,258,0.00567130563347495,3582,0.0787388247252219,16 years and over
519,20210114,S92000003,AstraZeneca (Vaxzevria),,Dose 1,6197,,25740,,All vaccinations
520,20210114,S92000003,AstraZeneca (Vaxzevria),,Dose 2,3,,8,,All vaccinations
521,20210114,S92000003,Moderna (Spikevax),,Dose 1,0,,0,,All vaccinations
522,20210114,S92000003,Moderna (Spikevax),,Dose 2,0,,0,,All vaccinations
523,20210114,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,11510,,207812,,All vaccinations
524,20210114,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,198,,3775,,All vaccinations
525,20210114,S92000003,Total,,Dose 1,17707,,233552,,All vaccinations
526,20210114,S92000003,Total,4439078,Dose 1,17686,0.39841606748068,233388,5.25757826287351,18 years and over
527,20210114,S92000003,Total,2875396,Dose 1,14380,0.500105029011656,173543,6.03544694365576,40 years and over
528,20210114,S92000003,Total,4549217,Dose 1,17706,0.389209835450804,233544,5.133718615753,16 years and over
